date,OT
2022/10/3 0:00,1672.319946
2022/10/4 0:00,1713.880005
2022/10/5 0:00,1721
2022/10/6 0:00,1718.089966
2022/10/7 0:00,1674.359985
2022/10/10 0:00,1648.73999
2022/10/11 0:00,1642.400024
2022/10/12 0:00,1629.119995
2022/10/13 0:00,1665.719971
2022/10/14 0:00,1678.530029
2022/10/17 0:00,1673.140015
2022/10/18 0:00,1707.310059
2022/10/19 0:00,1690.709961
2022/10/20 0:00,1695.22998
2022/10/21 0:00,1707.130005
2022/10/24 0:00,1731.689941
2022/10/25 0:00,1752.959961
2022/10/26 0:00,1755.560059
2022/10/27 0:00,1735.930054
2022/10/28 0:00,1758.630005
2022/10/31 0:00,1749.619995
2022/11/1 0:00,1759.76001
2022/11/2 0:00,1746.920044
2022/11/3 0:00,1677.51001
2022/11/4 0:00,1696.589966
2022/11/7 0:00,1706.170044
2022/11/8 0:00,1724.640015
2022/11/9 0:00,1705.01001
2022/11/10 0:00,1768.77002
2022/11/11 0:00,1791.290039
2022/11/14 0:00,1795.969971
2022/11/15 0:00,1809.170044
2022/11/16 0:00,1785.430054
2022/11/17 0:00,1776.550049
2022/11/18 0:00,1784.949951
2022/11/21 0:00,1777.52002
2022/11/22 0:00,1791.420044
2022/11/23 0:00,1805.98999
2022/11/25 0:00,1804.51001
2022/11/28 0:00,1795.319946
2022/11/29 0:00,1777.530029
2022/11/30 0:00,1827.550049
2022/12/1 0:00,1834.430054
2022/12/2 0:00,1824.589966
2022/12/5 0:00,1815.060059
2022/12/6 0:00,1791.219971
2022/12/7 0:00,1765.430054
2022/12/8 0:00,1773.199951
2022/12/9 0:00,1778.630005
2022/12/12 0:00,1783.25
2022/12/13 0:00,1834.859985
2022/12/14 0:00,1811.599976
2022/12/15 0:00,1767.650024
2022/12/16 0:00,1736.920044
2022/12/19 0:00,1720.180054
2022/12/20 0:00,1711.310059
2022/12/21 0:00,1735.030029
2022/12/22 0:00,1716.180054
2022/12/23 0:00,1711.560059
2022/12/27 0:00,1710.01001
2022/12/28 0:00,1709.97998
2022/12/29 0:00,1715.400024
2022/12/30 0:00,1709.359985
2023/1/3 0:00,1726.949951
2023/1/4 0:00,1719.97998
2023/1/5 0:00,1705.380005
2023/1/6 0:00,1732.890015
2023/1/9 0:00,1754.800049
2023/1/10 0:00,1738.069946
2023/1/11 0:00,1761.599976
2023/1/12 0:00,1774.469971
2023/1/13 0:00,1778.530029
2023/1/17 0:00,1784.290039
2023/1/18 0:00,1782.300049
2023/1/19 0:00,1743.790039
2023/1/20 0:00,1767.319946
2023/1/23 0:00,1798.599976
