date,OT
2022/10/3 0:00,1634.719971
2022/10/4 0:00,1687.689941
2022/10/5 0:00,1695.449951
2022/10/6 0:00,1705.359985
2022/10/7 0:00,1674.359985
2022/10/10 0:00,1645.689941
2022/10/11 0:00,1621.219971
2022/10/12 0:00,1618.849976
2022/10/13 0:00,1587.199951
2022/10/14 0:00,1668.930054
2022/10/17 0:00,1649.089966
2022/10/18 0:00,1701.849976
2022/10/19 0:00,1677.170044
2022/10/20 0:00,1671.099976
2022/10/21 0:00,1659.310059
2022/10/24 0:00,1707.130005
2022/10/25 0:00,1726.540039
2022/10/26 0:00,1725.459961
2022/10/27 0:00,1726.449951
2022/10/28 0:00,1709.22998
2022/10/31 0:00,1747.060059
2022/11/1 0:00,1754.890015
2022/11/2 0:00,1727.790039
2022/11/3 0:00,1673.569946
2022/11/4 0:00,1684.920044
2022/11/7 0:00,1688.859985
2022/11/8 0:00,1707.77002
2022/11/9 0:00,1703.420044
2022/11/10 0:00,1726.849976
2022/11/11 0:00,1770.089966
2022/11/14 0:00,1778.949951
2022/11/15 0:00,1799.180054
2022/11/16 0:00,1781.51001
2022/11/17 0:00,1756.349976
2022/11/18 0:00,1780.319946
2022/11/21 0:00,1773.51001
2022/11/22 0:00,1773.109985
2022/11/23 0:00,1789.319946
2022/11/25 0:00,1799.640015
2022/11/28 0:00,1790.579956
2022/11/29 0:00,1773.560059
2022/11/30 0:00,1767.209961
2022/12/1 0:00,1828.859985
2022/12/2 0:00,1806.530029
2022/12/5 0:00,1811.050049
2022/12/6 0:00,1788.540039
2022/12/7 0:00,1755.900024
2022/12/8 0:00,1760.910034
2022/12/9 0:00,1764.949951
2022/12/12 0:00,1761.040039
2022/12/13 0:00,1821.579956
2022/12/14 0:00,1792.98999
2022/12/15 0:00,1767.650024
2022/12/16 0:00,1736.920044
2022/12/19 0:00,1720.030029
2022/12/20 0:00,1698.449951
2022/12/21 0:00,1710.839966
2022/12/22 0:00,1716.170044
2022/12/23 0:00,1696.910034
2022/12/27 0:00,1709.01001
2022/12/28 0:00,1699.77002
2022/12/29 0:00,1692.060059
2022/12/30 0:00,1701.050049
2023/1/3 0:00,1715.040039
2023/1/4 0:00,1709.170044
2023/1/5 0:00,1705.380005
2023/1/6 0:00,1696.22998
2023/1/9 0:00,1736.27002
2023/1/10 0:00,1724.390015
2023/1/11 0:00,1743.650024
2023/1/12 0:00,1765.209961
2023/1/13 0:00,1757.079956
2023/1/17 0:00,1776.630005
2023/1/18 0:00,1779
2023/1/19 0:00,1736.819946
2023/1/20 0:00,1738.689941
2023/1/23 0:00,1770.209961
2023/1/24 0:00,1778.540039
2023/1/25 0:00,1770.329956
2023/1/26 0:00,1797.410034
2023/1/27 0:00,1806.130005
2023/1/30 0:00,1805.829956
2023/1/31 0:00,1791.949951
2023/2/1 0:00,1814.619995
2023/2/2 0:00,1861.51001
2023/2/3 0:00,1847.319946
2023/2/6 0:00,1846.73999
2023/2/7 0:00,1842.810059
2023/2/8 0:00,1866.329956
2023/2/9 0:00,1861.849976
2023/2/10 0:00,1823.77002
2023/2/13 0:00,1835.76001
2023/2/14 0:00,1849.839966
2023/2/15 0:00,1848.609985
2023/2/16 0:00,1844.01001
2023/2/17 0:00,1824.430054
2023/2/21 0:00,1811.52002
2023/2/22 0:00,1790.689941
2023/2/23 0:00,1801.790039
2023/2/24 0:00,1777.150024
2023/2/27 0:00,1787.219971
2023/2/28 0:00,1780.339966
2023/3/1 0:00,1775.27002
2023/3/2 0:00,1760.800049
2023/3/3 0:00,1788.160034
2023/3/6 0:00,1816.959961
2023/3/7 0:00,1816.089966
2023/3/8 0:00,1790.180054
2023/3/9 0:00,1794.550049
2023/3/10 0:00,1756.51001
2023/3/13 0:00,1728.410034
2023/3/14 0:00,1758.219971
2023/3/15 0:00,1753.97998
2023/3/16 0:00,1764.819946
2023/3/17 0:00,1803.170044
2023/3/20 0:00,1787.349976
2023/3/21 0:00,1811.569946
2023/3/22 0:00,1825.560059
2023/3/23 0:00,1812.410034
2023/3/24 0:00,1805.880005
2023/3/27 0:00,1821.77002
2023/3/28 0:00,1815.51001
2023/3/29 0:00,1825.569946
2023/3/30 0:00,1844.449951
2023/3/31 0:00,1848.650024
2023/4/3 0:00,1868.540039
2023/4/4 0:00,1884.47998
2023/4/5 0:00,1874.310059
2023/4/6 0:00,1866.209961
2023/4/10 0:00,1870.52002
2023/4/11 0:00,1878.119995
2023/4/12 0:00,1879.550049
2023/4/13 0:00,1869.650024
2023/4/14 0:00,1891.560059
2023/4/17 0:00,1893.930054
2023/4/18 0:00,1905.459961
2023/4/19 0:00,1890.52002
2023/4/20 0:00,1884.900024
2023/4/21 0:00,1884.869995
2023/4/24 0:00,1886.849976
2023/4/25 0:00,1883.969971
2023/4/26 0:00,1873.51001
2023/4/27 0:00,1871.23999
2023/4/28 0:00,1896.550049
2023/5/1 0:00,1912.119995
2023/5/2 0:00,1911.459961
2023/5/3 0:00,1893.75
2023/5/4 0:00,1874.810059
2023/5/5 0:00,1877.609985
2023/5/8 0:00,1901.170044
2023/5/9 0:00,1899.160034
2023/5/10 0:00,1906.300049
2023/5/11 0:00,1906.189941
2023/5/12 0:00,1909.430054
2023/5/15 0:00,1902.27002
2023/5/16 0:00,1901.969971
2023/5/17 0:00,1905.109985
2023/5/18 0:00,1922.969971
2023/5/19 0:00,1944.430054
2023/5/22 0:00,1938.560059
2023/5/23 0:00,1932.52002
2023/5/24 0:00,1914.23999
2023/5/25 0:00,1937.349976
2023/5/26 0:00,1936.329956
2023/5/30 0:00,1978.709961
2023/5/31 0:00,1961.339966
2023/6/1 0:00,1957.97998
2023/6/2 0:00,1986.709961
2023/6/5 0:00,2001.599976
2023/6/6 0:00,1997.060059
2023/6/7 0:00,2000.920044
2023/6/8 0:00,1986.420044
2023/6/9 0:00,2008.630005
2023/6/12 0:00,2012.849976
2023/6/13 0:00,2035.52002
2023/6/14 0:00,2037.75
2023/6/15 0:00,2039.880005
2023/6/16 0:00,2078.469971
2023/6/20 0:00,2053.429932
2023/6/21 0:00,2049.649902
2023/6/22 0:00,2031.589966
2023/6/23 0:00,2037.040039
2023/6/26 0:00,2032.849976
2023/6/27 0:00,2021.98999
2023/6/28 0:00,2034.130005
2023/6/29 0:00,2039.97998
2023/6/30 0:00,2061.120117
2023/7/3 0:00,2076.290039
2023/7/5 0:00,2071.459961
2023/7/6 0:00,2065.159912
2023/7/7 0:00,2057.070068
2023/7/10 0:00,2047.420044
2023/7/11 0:00,2050.23999
2023/7/12 0:00,2074.080078
2023/7/13 0:00,2089.820068
2023/7/14 0:00,2102.689941
2023/7/17 0:00,2102.959961
2023/7/18 0:00,2107.439941
2023/7/19 0:00,2130.26001
2023/7/20 0:00,2122.370117
2023/7/21 0:00,2119.22998
2023/7/24 0:00,2112.800049
2023/7/25 0:00,2121.659912
2023/7/26 0:00,2121.189941
2023/7/27 0:00,2142.899902
2023/7/28 0:00,2127.77002
2023/7/31 0:00,2140.52002
2023/8/1 0:00,2137.699951
2023/8/2 0:00,2122.659912
2023/8/3 0:00,2093.179932
2023/8/4 0:00,2107.27002
2023/8/7 0:00,2095.51001
2023/8/8 0:00,2099.429932
2023/8/9 0:00,2102.47998
2023/8/10 0:00,2091.02002
2023/8/11 0:00,2072.889893
2023/8/14 0:00,2076.879883
2023/8/15 0:00,2092.600098
2023/8/16 0:00,2070.070068
2023/8/17 0:00,2061.699951
2023/8/18 0:00,2027.130005
2023/8/21 0:00,2045.219971
2023/8/22 0:00,2067.800049
2023/8/23 0:00,2057.639893
2023/8/24 0:00,2090.560059
2023/8/25 0:00,2052.370117
2023/8/28 0:00,2070.790039
2023/8/29 0:00,2072.340088
2023/8/30 0:00,2107.399902
2023/8/31 0:00,2115.419922
2023/9/1 0:00,2125
2023/9/5 0:00,2111.679932
2023/9/6 0:00,2108.75
2023/9/7 0:00,2073.419922
2023/9/8 0:00,2084.899902
2023/9/11 0:00,2103.469971
2023/9/12 0:00,2101.370117
2023/9/13 0:00,2094.639893
2023/9/14 0:00,2109.860107
2023/9/15 0:00,2114.320068
2023/9/18 0:00,2086.790039
2023/9/19 0:00,2087.179932
2023/9/20 0:00,2091.199951
2023/9/21 0:00,2047.449951
2023/9/22 0:00,2037.349976
2023/9/25 0:00,2020.939941
2023/9/26 0:00,2022.069946
2023/9/27 0:00,2006.959961
2023/9/28 0:00,1998.880005
2023/9/29 0:00,2027.76001
2023/10/2 0:00,2009.01001
2023/10/3 0:00,2010.48999
2023/10/4 0:00,1990.920044
2023/10/5 0:00,2004.660034
2023/10/6 0:00,1992.099976
2023/10/9 0:00,2018.660034
2023/10/10 0:00,2042.469971
2023/10/11 0:00,2054.129883
2023/10/12 0:00,2061.659912
2023/10/13 0:00,2057.350098
2023/10/16 0:00,2044.329956
2023/10/17 0:00,2043.170044
2023/10/18 0:00,2046.550049
2023/10/19 0:00,2033.839966
2023/10/20 0:00,2013.75
2023/10/23 0:00,1983.680054
2023/10/24 0:00,2001.140015
2023/10/25 0:00,1999.349976
2023/10/26 0:00,1968.23999
2023/10/27 0:00,1953.699951
2023/10/30 0:00,1951.030029
2023/10/31 0:00,1968.609985
2023/11/1 0:00,1981.859985
2023/11/2 0:00,2019.939941
2023/11/3 0:00,2044.47998
2023/11/6 0:00,2058.389893
2023/11/7 0:00,2065.189941
2023/11/8 0:00,2076.929932
2023/11/9 0:00,2080.22998
2023/11/10 0:00,2067.189941
2023/11/13 0:00,2089.080078
2023/11/14 0:00,2114.620117
2023/11/15 0:00,2132.030029
2023/11/16 0:00,2126.429932
2023/11/17 0:00,2133.77002
2023/11/20 0:00,2134.580078
2023/11/21 0:00,2147.939941
2023/11/22 0:00,2154.879883
2023/11/24 0:00,2154.580078
2023/11/27 0:00,2153.110107
2023/11/28 0:00,2148.399902
2023/11/29 0:00,2163.780029
2023/11/30 0:00,2152.179932
2023/12/1 0:00,2149.100098
2023/12/4 0:00,2143.320068
2023/12/5 0:00,2139.199951
2023/12/6 0:00,2160.419922
2023/12/7 0:00,2150.959961
2023/12/8 0:00,2154.97998
2023/12/11 0:00,2161.169922
2023/12/12 0:00,2167.850098
2023/12/13 0:00,2183.27002
2023/12/14 0:00,2210.620117
2023/12/15 0:00,2205.25
2023/12/18 0:00,2215.060059
2023/12/19 0:00,2227.080078
2023/12/20 0:00,2237.969971
2023/12/21 0:00,2219.77002
2023/12/22 0:00,2231.22998
2023/12/26 0:00,2232.850098
2023/12/27 0:00,2237.899902
2023/12/28 0:00,2245.219971
2023/12/29 0:00,2243.27002
